X,Y,Address,Subdivisio,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property T,List Price,Sold Price,Acres,# of Rooms,Total Othe,Tax Rate,Tax Value,New Constr,Fireplace,Garage,Cumulative,Days On Ma,City,State,addrtype,addrlocat
-78.782273,35.71826,400 Crickentree Drive,Lochmere,3069,1995,4,2,1,Detached,"$435,000","$434,000",0-.25 Acres,9,912,0.865,"$402,083.00",No,1,2,4,4,NA,Cary,NC,place
-78.8066050548949,35.7265884582824,1326 English Cottage Lane,Renaissance at Regency,2730,2016,4,2,1,Detached,"$445,000","$435,000",0-.25 Acres,10,0,0.95,"$369,638.00",Yes,1,2,68,68,NA,Cary,NC,place
-78.7906548425806,35.7402686411743,413 Glasgow Road,MacGregor Downs,2673,1972,4,3,0,Detached,"$435,000","$435,000",.76-.99 Acres,12,0,0.9845,"$370,287.00",No,2,2,53,53,NA,Cary,NC,place
-78.7967508846212,35.8198540714178,209 Battery Point Place,Weston Pointe,2935,1994,4,2,1,Detached,"$434,900","$435,000",.26-.5 Acres,9,0,0.9845,"$359,777.00",No,1,2,1,1,NA,Cary,NC,place
-78.8621446,35.78215475,100 Willenhall Court,Wellsley,3053,1996,5,2,1,Detached,"$445,000","$435,000",.26-.5 Acres,12,240,0.95,"$403,909.00",No,1,2,93,93,NA,Cary,NC,building
-78.9108238612707,35.8322675015039,4119 Bluff Oak Drive,Amberly,3080,2013,4,4,1,Detached,"$430,000","$435,000",0-.25 Acres,10,0,0.96,"$414,983.00",No,1,2,3,3,NA,Cary,NC,place
-78.79091,35.821058,101 Smiths Knoll Court,Weston Pointe,2800,1999,4,2,1,Detached,"$431,900","$436,900",.26-.5 Acres,10,0,0.9505,"$390,317.00",No,2,2,126,85,NA,Cary,NC,place
-78.8054403041416,35.744577068419,903 Queensferry Road,MacGregor Downs,2639,1976,4,2,1,Detached,"$415,000","$437,000",.51-.75 Acres,9,0,0.9505,"$430,000.00",No,1,2,6,6,NA,Cary,NC,place
-78.8209100536453,35.7961607181761,303 Promontory Point Drive,Preston,2659,1993,3,2,1,Detached,"$439,900","$437,900",.26-.5 Acres,11,0,0.955,"$408,574.00",No,1,2,62,62,NA,Cary,NC,place
-78.7760942258553,35.8000760111533,1219 Belhaven Road,Northwoods Mews,2615,2016,4,2,1,Detached,"$438,000","$438,000",0-.25 Acres,9,0,1.18,$0.00,Yes,1,2,46,46,NA,Cary,NC,place
-78.9232628244428,35.8300509100386,212 Beckingham Loop,Carolina Preserve,2502,2007,3,2,0,Detached,"$465,000","$438,000",0-.25 Acres,9,0,0.932,"$351,239.00",No,1,2,61,61,NA,Cary,NC,place
-78.8010469602384,35.6965233624315,303 Millsford Hill Place,Windermere,4003,2001,4,3,1,Detached,"$440,000","$438,000",.26-.5 Acres,10,0,0.928,"$442,746.00",No,1,3,70,32,NA,Cary,NC,place
-78.8148044,35.812575,184 Wildfell Trail,The Creeks at Weston,3183,2016,4,3,1,Attached,"$436,696","$438,726",0-.25 Acres,11,3186,0.9845,$0.00,Yes,1,2,0,0,NA,Cary,NC,highway
-78.86464315,35.78595965,102 Rowley Court,Wellsley,2754,1994,4,2,1,Detached,"$441,900","$440,000",.26-.5 Acres,10,532,0.951,"$371,861.00",No,1,2,3,3,NA,Cary,NC,building
-78.7926626349922,35.7034911075004,106 Sonoma Valley Drive,deVintage,2861,2007,4,3,0,Detached,"$455,000","$440,000",0-.25 Acres,9,0,0.98,"$422,200.00",No,1,2,143,143,NA,Cary,NC,place
-78.919486447093007,35.8207200760369,124 Painted Turtle Lane,Amberly,2995,2007,5,4,0,Detached,"$450,000","$440,000",0-.25 Acres,9,0,0.98,"$398,928.00",No,1,2,3,3,NA,Cary,NC,place
-78.9058169149821,35.8329948063008,2143 Bluff Oak Drive,Amberly,2788,2013,4,3,0,Detached,"$445,000","$440,000",0-.25 Acres,9,0,0.9845,"$380,863.00",No,1,2,51,51,NA,Cary,NC,place
-78.844896,35.797108,125 Council Gap Court,Preston,2659,1998,4,2,1,Detached,"$439,900","$440,000",.26-.5 Acres,9,40,0.9845,"$357,854.00",No,1,2,0,0,NA,Cary,NC,place
-78.7631558097453,35.749585904494,106 Flemington Court,Lake Wellingborough,3174,1990,4,3,0,Detached,"$450,000","$440,000",.26-.5 Acres,10,0,0.9505,"$363,033.00",No,2,2,144,26,NA,Cary,NC,place
-78.8552627584563,35.7683807,201 Montford Hall Court,Tatton Place,3054,1996,4,2,1,Detached,"$439,900","$444,000",.26-.5 Acres,10,200,0.9845,"$438,313.00",No,1,3,60,60,NA,Cary,NC,building
-78.8037222012791,35.6962035570743,308 Southmoor Oaks Court,Windermere,3761,2003,5,4,0,Detached,"$464,900","$445,000",.26-.5 Acres,11,550,0.928,"$441,519.00",No,1,3,216,216,NA,Cary,NC,place
-78.7962089283678,35.7538579470543,110 Bruce Drive,MacGregor Downs,3276,1974,4,2,2,Detached,"$459,500","$445,000",.51-.75 Acres,10,0,0.94,"$471,164.00",No,1,4,35,35,NA,Cary,NC,place
-78.8823367689465,35.77304555,407 Amiable Loop,Harmony,2927,2007,4,3,1,Detached,"$469,900","$445,000",.26-.5 Acres,11,481,0.9845,"$486,953.00",No,1,2,17,17,NA,Cary,NC,building
-78.8818398252719,35.7737994,414 Amiable Loop,Harmony,3009,2007,5,3,0,Detached,"$464,900","$445,000",0-.25 Acres,10,0,1.02,"$415,439.00",No,1,2,15,15,NA,Cary,NC,building
-78.8099735241128,35.7246686533224,620 Angelica Circle,Regency,2621,2016,3,3,1,Detached,"$448,690","$448,690",0-.25 Acres,7,0,0.98,"$110,000.00",Yes,1,2,0,0,NA,Cary,NC,place
-78.8099733455518,35.7247045440804,616 Angelica Circle,Renaissance at Regency,2624,2016,3,3,1,Detached,"$449,490","$449,290",0-.25 Acres,8,0,0.9845,"$130,000.00",Yes,1,2,89,89,NA,Cary,NC,place
-78.7491133478452,35.7730827639779,1015 Manchester Drive,Walnut Hills,4057,1971,6,4,1,Detached,"$449,900","$449,900",.51-.75 Acres,15,629,0.96,"$332,405.00",No,1,0,16,16,NA,Cary,NC,place
-78.7997663933577,35.6949041144212,104 Morganford Place,Windermere,3556,2001,5,4,0,Detached,"$459,900","$450,000",.26-.5 Acres,11,130,0.9505,"$448,307.00",No,1,2,79,79,NA,Cary,NC,place
-78.8484881,35.7839789,208 Daymire Glen Lane,Davis Square,2518,2016,3,3,1,Attached,"$470,600","$450,340",0-.25 Acres,9,0,0.968,$0.00,Yes,1,2,0,0,NA,Cary,NC,highway
-78.8099734348323,35.7246865987014,618 Angelica Circle,Regency,2444,2016,4,2,1,Detached,"$465,840","$450,840",0-.25 Acres,8,0,0.98,$0.00,Yes,1,2,16,16,NA,Cary,NC,place
-78.8794085765405,35.810916239755,3528 Manifest Place,The Oaks at Highcroft,3058,2013,4,3,1,Detached,"$459,500","$451,000",0-.25 Acres,11,449,0.99,"$357,528.00",No,1,2,22,22,NA,Cary,NC,place
-78.9104408447865,35.8211979136144,205 Slate Blue Place,Blackstone at Amberly,2943,2006,5,3,1,Detached,"$460,000","$452,000",0-.25 Acres,9,1467,0.95,"$426,557.00",No,1,2,66,66,NA,Cary,NC,place
-78.8412972904808,35.8036566013024,212 Preston Pines Drive,Preston,2714,1992,3,3,1,Detached,"$469,900","$452,500",.26-.5 Acres,10,416,0.9845,"$422,242.00",No,1,2,24,24,NA,Cary,NC,place
-78.911335,35.805867,201 Powers Ferry Road,Weldon Ridge,3341,2007,4,2,1,Detached,"$464,900","$452,500",0-.25 Acres,7,0,0.9845,"$420,753.00",No,1,2,15,15,NA,Cary,NC,place
-78.8843910948326,35.80443375,224 Candia Lane,Highcroft,2907,2003,4,3,1,Detached,"$459,000","$453,000",0-.25 Acres,10,420,0.989,"$418,680.00",No,1,2,50,0,NA,Cary,NC,building
-78.904086,35.849354,520 Sandy Whispers Place,Stonewater,3269,2009,5,4,0,Detached,"$469,900","$455,000",0-.25 Acres,11,0,0.9845,"$423,114.00",No,1,2,35,35,NA,Cary,NC,place
-78.8652306,35.7824747,121 Barriedale Circle,Wellsley,2957,1995,4,2,1,Detached,"$474,900","$455,000",.26-.5 Acres,12,0,0.9845,"$385,410.00",No,1,2,37,37,NA,Cary,NC,building
-78.789564,35.6994355,8409 Rosiere Drive,Kildaire Crossing,2882,2016,4,2,1,Detached,"$459,999","$455,200",0-.25 Acres,9,0,0.985,$0.00,Yes,1,2,35,35,NA,Cary,NC,highway
-78.790809,35.824904,301 Juliet Circle,Bexley at Weston,3098,2006,4,3,0,Detached,"$459,900","$455,900",0-.25 Acres,11,0,0.9505,"$431,667.00",No,1,2,13,5,NA,Cary,NC,place
-78.770331,35.734228,101 Loch Haven Lane,Lochmere,3201,1985,5,2,1,Detached,"$459,900","$456,000",.51-.75 Acres,10,350,0.9505,"$429,229.00",No,1,2,5,5,NA,Cary,NC,place
-78.815004,35.750686,209 Kilbreck Drive,Picardy Pointe,3031,1990,4,2,1,Detached,"$464,900","$457,000",.26-.5 Acres,9,400,0.884,"$398,934.00",No,1,2,45,45,NA,Cary,NC,place
-78.8632178437739,35.8194462777946,133 Barclay Valley Drive,Carpenter Village,2927,2001,4,2,1,Detached,"$459,900","$457,900",0-.25 Acres,11,683,0.9505,"$424,686.00",No,1,2,85,5,NA,Cary,NC,place
-78.7727262353176,35.8181115616705,106 Livingstone Drive,Harrison Place,3349,1994,4,3,1,Detached,"$479,900","$460,000",.51-.75 Acres,10,0,1.013,"$468,558.00",No,1,2,196,196,NA,Cary,NC,place
-78.91629,35.8363213846154,933 Gillinder Place,Carolina Preserve,2548,2009,3,3,0,Detached,"$449,900","$460,000",0-.25 Acres,10,0,0.99,"$381,987.00",No,1,2,2,2,NA,Cary,NC,place
-78.8816266526652,35.77298255,402 Amiable Loop,Harmony,2978,2007,4,3,1,Detached,"$469,900","$460,000",.26-.5 Acres,10,0,0.9505,"$432,416.00",No,1,2,5,5,NA,Cary,NC,building
-78.8458891831836,35.8293842796004,720 Pierside Drive,Twin Lakes,4083,2008,5,4,0,Detached,"$474,900","$461,000",0-.25 Acres,10,0,0.9505,"$423,753.00",No,1,2,10,10,NA,Cary,NC,place
-78.8414067694995,35.8035035576061,209 Preston Pines Drive,Preston,3149,1993,4,3,1,Detached,"$464,900","$461,500",0-.25 Acres,11,490,0.9845,"$439,191.00",No,1,2,98,98,NA,Cary,NC,place
-78.7772050119087,35.8003557203626,1211 Belhaven Road,Northwoods Mews,2578,2016,4,3,0,Detached,"$440,000","$462,000",0-.25 Acres,9,0,1.18,$0.00,Yes,1,2,29,29,NA,Cary,NC,place
-78.8099738812348,35.7245968718066,628 Angelica Circle,Regency,2570,2016,3,2,1,Detached,"$464,090","$462,590",0-.25 Acres,7,0,0.98,"$110,000.00",Yes,1,2,0,0,NA,Cary,NC,place
-78.8969242,35.8008702,1013 Riggins Mill Road,Hilliard Forest,3426,2012,5,2,1,Detached,"$464,900","$464,000",.26-.5 Acres,11,0,0.928,"$456,678.00",No,1,2,199,199,NA,Cary,NC,highway
-78.8900178921997,35.82471185576,2819 Cameron Pond Drive,Cameron Pond,2867,2008,4,4,0,Detached,"$464,000","$464,000",0-.25 Acres,9,417,1,"$425,863.00",No,1,2,195,195,NA,Cary,NC,place
-78.9051155559519,35.8284562539024,814 Water Hickory Drive,Amberly,3270,2007,4,4,1,Detached,"$475,000","$465,000",0-.25 Acres,8,0,0.9505,"$426,464.00",No,1,2,14,14,NA,Cary,NC,place
-78.8634711778932,35.7780776,126 Barnes Spring Court,Wellsley,2855,1997,4,3,1,Detached,"$474,900","$465,000",.26-.5 Acres,8,52,0.9845,"$380,527.00",No,1,2,24,24,NA,Cary,NC,building
-78.8827660958514,35.8023875,505 Chandler Grant Drive,Highcroft,3165,2006,4,4,0,Detached,"$475,000","$465,000",0-.25 Acres,9,0,0.95,"$439,000.00",No,1,2,18,18,NA,Cary,NC,building
-78.9063546815483,35.8462513519354,208 Clear River Place,Stonewater,3377,2010,5,4,0,Detached,"$475,000","$465,500",0-.25 Acres,13,0,0.9845,"$419,477.00",No,1,2,14,14,NA,Cary,NC,place
-78.8461246077464,35.829354053377,717 Pierside Drive,Twin Lakes,3947,2007,4,3,1,Detached,"$479,900","$466,000",0-.25 Acres,12,850,0.9845,"$416,109.00",No,1,2,7,7,NA,Cary,NC,place
-78.9121143921193,35.833256200142,5005 Blue Jack Oak Drive,Amberly,3532,2014,5,4,0,Detached,"$484,499","$467,000",0-.25 Acres,10,0,0.9845,"$443,652.00",No,1,2,54,54,NA,Cary,NC,place
-78.9069048494162,35.846467779632,109 Hidden Quail Court,Stonewater,3380,2009,5,4,0,Detached,"$469,900","$468,000",0-.25 Acres,11,0,0.9505,"$419,124.00",No,1,2,2,2,NA,Cary,NC,place
-78.7739231088699,35.7458370881821,204 Larkwood Lane,Summerwinds,3538,1984,4,2,1,Detached,"$475,000","$468,350",1-2.9 Acres,12,1059,0.9845,"$445,907.00",No,2,2,0,0,NA,Cary,NC,place
-78.8641187,35.7792104,206 Wittenham Drive,Wellsley,3028,1996,5,3,1,Detached,"$465,000","$470,000",.26-.5 Acres,10,191,0.96,"$401,012.00",No,1,2,4,4,NA,Cary,NC,building
-78.8635882879786,35.78262485,505 Cranborne Lane,Wellsley,3313,1997,4,3,0,Detached,"$489,900","$470,000",.26-.5 Acres,12,112,0.951,"$428,740.00",No,1,2,47,47,NA,Cary,NC,building
-78.7898045233022,35.8069602003099,315 Evans Estates Drive,Evans Estates,4199,2002,4,3,1,Detached,"$479,900","$470,000",0-.25 Acres,15,152,0.985,"$463,695.00",No,1,2,103,103,NA,Cary,NC,place
-78.7595920744225,35.7147519255775,3516 Pinnacle Drive,Hermitage,3552,1989,4,2,1,Detached,"$495,000","$470,000",.76-.99 Acres,11,0,0.6965,"$480,654.00",No,1,2,43,43,NA,Cary,NC,place
-78.904603945788,35.8292470659628,7531 McCrimmon Parkway,Amberly,3550,2007,4,3,1,Detached,"$480,000","$472,000",0-.25 Acres,11,327,0.9505,"$438,546.00",No,1,2,152,152,NA,Cary,NC,place
-78.9205693265306,35.8270248571429,104 Repton Court,Carolina Preserve,2320,2006,3,2,0,Detached,"$469,900","$472,000",0-.25 Acres,8,0,0.991,"$353,066.00",No,1,2,2,2,NA,Cary,NC,place
-78.88985,35.823715,309 Russo Valley Drive,Cameron Pond,3063,2011,5,3,0,Detached,"$480,000","$472,000",0-.25 Acres,10,300,0.95506,"$438,503.00",No,1,2,73,73,NA,Cary,NC,place
-78.7761757472835,35.8000800373642,1215 Belhaven Road,Northwoods Mews,2775,2016,4,3,0,Detached,"$475,000","$473,010",0-.25 Acres,8,373,0.9505,$0.00,Yes,1,2,152,152,NA,Cary,NC,place
-78.823017793386,35.7940475354934,109 High Country Drive,Preston,3257,1988,4,3,1,Detached,"$490,000","$475,000",0-.25 Acres,10,0,0.955,"$400,508.00",No,1,2,9,9,NA,Cary,NC,place
-78.8120341929117,35.721997391751,113 Poppleford Place,Cambridge,3970,2000,5,3,1,Detached,"$495,000","$475,000",.26-.5 Acres,12,156,0.9845,"$486,928.00",No,1,2,136,136,NA,Cary,NC,place
-78.878941,35.8062291825412,3145 Misty Rise Drive,The Oaks at Highcroft,3553,2014,4,2,1,Detached,"$500,000","$475,000",0-.25 Acres,11,0,0.92,"$461,785.00",No,1,2,29,29,NA,Cary,NC,place
-78.8630021683872,35.8210285272844,1111 Carpenter Town Lane,Carpenter Village,3052,2002,4,2,1,Detached,"$473,900","$475,900",0-.25 Acres,9,0,0.9845,"$439,856.00",No,1,2,7,7,NA,Cary,NC,place
-78.922925,35.832294,274 Beckingham Loop,Carolina Preserve,2438,2008,3,2,1,Detached,"$500,000","$480,000",0-.25 Acres,8,308,0.99,"$347,698.00",No,1,2,65,65,NA,Cary,NC,place
-78.848110784814,35.8297847826623,526 Tranquil Sound Drive,Twin Lakes,4012,2007,5,4,0,Detached,"$489,500","$480,000",0-.25 Acres,13,0,0.96,"$415,690.00",No,1,2,19,19,NA,Cary,NC,place
-78.7789649716068,35.7172958993747,230 Winding Ridge Drive,Hemlock Ridge,4242,1983,4,4,1,Detached,"$499,000","$480,000",1-2.9 Acres,11,0,0.6005,"$385,616.00",No,1,2,24,24,NA,Cary,NC,place
-78.8862307458976,35.8028962,5300 Highcroft Drive,Highcroft,3143,2003,4,3,1,Detached,"$475,000","$480,500",0-.25 Acres,10,860,0.9845,"$496,253.00",No,1,2,114,30,NA,Cary,NC,building
-78.9095956530612,35.8092487755102,1012 Grogans Mill Drive,Cary Park,3801,2004,5,3,1,Detached,"$494,000","$482,000",0-.25 Acres,12,0,0.99,"$467,449.00",No,1,2,3,3,NA,Cary,NC,place
-78.8912893885061,35.8239735097634,2605 Cameron Pond Drive,Cameron Pond,3700,2006,4,3,0,Detached,"$489,000","$484,000",0-.25 Acres,10,0,0.98,"$481,742.00",No,1,2,56,56,NA,Cary,NC,place
-78.8844669462291,35.80201375,416 Chandler Grant Drive,Highcroft,3182,2006,4,4,0,Detached,"$479,000","$484,000",0-.25 Acres,10,0,0.989,"$436,418.00",No,1,2,2,2,NA,Cary,NC,building
-78.8082439972242,35.7150627272508,209 Killingsworth Drive,Cambridge,3426,1995,4,3,1,Detached,"$498,000","$484,645",.51-.75 Acres,9,373,0.9845,"$414,634.00",No,2,2,29,29,NA,Cary,NC,place
-78.9075871673393,35.8325463167339,3928 Overcup Oak Lane,Amberly,3637,2013,5,4,0,Detached,"$499,900","$489,000",0-.25 Acres,10,0,0.9505,"$436,041.00",No,1,2,41,41,NA,Cary,NC,place
-78.8643926705593,35.78655405,120 Tutbury Place,Wellsley,3110,1994,4,2,1,Detached,"$489,900","$489,900",.26-.5 Acres,11,278,0.9505,"$415,427.00",No,1,2,3,3,NA,Cary,NC,building
-78.9210245102041,35.8365715102041,308 Treborman Court,Carolina Preserve,2919,2011,3,3,1,Detached,"$495,000","$490,000",0-.25 Acres,9,0,0.9838,"$420,233.00",No,1,2,52,52,NA,Cary,NC,place
-78.9086204693877,35.8039292653061,705 Sumter Court,Greystone,3513,2012,5,3,0,Detached,"$498,500","$491,500",0-.25 Acres,11,0,0.989,"$458,312.00",No,1,2,83,54,NA,Cary,NC,place
-78.777194803192,35.8003543379323,1213 Belhaven Road,Northwoods Mews,3045,2016,4,4,0,Detached,"$491,650","$491,650",0-.25 Acres,10,350,1.18,$0.00,Yes,2,2,3,3,NA,Cary,NC,place
-78.7983468890299,35.740022292018,1206 Queensferry Road,MacGregor Downs,3965,1987,5,4,0,Detached,"$499,000","$492,000",1-2.9 Acres,10,0,0.9845,"$496,989.00",No,1,2,15,15,NA,Cary,NC,place
-78.7762980257185,35.8000861512859,1209 Belhaven Road,Northwoods Mews,2896,2016,4,3,1,Detached,"$492,000","$492,000",0-.25 Acres,9,0,1.18,$0.00,Yes,1,2,29,7,NA,Cary,NC,place
-78.9069522290734,35.8481402584443,929 River Song Place,Stonewater,3467,2010,5,4,0,Detached,"$509,000","$492,000",.26-.5 Acres,11,1545,0.9845,"$450,342.00",No,1,2,30,30,NA,Cary,NC,place
-78.9100764372947,35.8035643740416,425 Powers Ferry Road,Greystone,3557,2012,5,3,0,Detached,"$499,000","$495,000",0-.25 Acres,10,0,0.9505,"$448,706.00",No,1,2,54,54,NA,Cary,NC,place
-78.9065064332608,35.8324340433261,3914 Overcup Oak Lane,Amberly,3595,2014,4,4,0,Detached,"$510,000","$496,000",0-.25 Acres,10,0,0.9505,"$440,487.00",No,1,2,61,61,NA,Cary,NC,place
-78.8838355,35.8071808,5013 Trembath Lane,Fryars Gate,3270,2016,5,4,0,Detached,"$497,945","$499,500",0-.25 Acres,10,0,0.94,"$536,990.00",Yes,1,2,60,60,NA,Cary,NC,highway
-78.7633387421978,35.724432646682,102 Whisperwood Drive,Lochmere,4024,1991,4,3,1,Detached,"$515,000","$500,000",.51-.75 Acres,10,0,0.928,"$553,377.00",No,1,2,210,210,NA,Cary,NC,place
-78.8540021027668,35.76875295,110 Heck Andrews Way,Tatton Place,3728,1998,4,3,1,Detached,"$520,000","$500,000",.51-.75 Acres,12,1816,0.95,"$442,531.00",No,1,2,64,64,NA,Cary,NC,building
-78.8149478571429,35.7509795306122,103 Highloch Court,Picardy Pointe,3007,1991,4,2,1,Detached,"$475,000","$500,000",.26-.5 Acres,11,1280,0.9505,"$420,507.00",No,1,2,3,3,NA,Cary,NC,place
-78.9113808431757,35.8126023401126,905 Grogans Mill Drive,Cary Park,4166,2004,5,3,1,Detached,"$500,000","$504,500",.26-.5 Acres,11,0,0.98,"$487,709.00",No,1,2,2,2,NA,Cary,NC,place
-78.7967328466615,35.8111927034719,824 Laurel Garden Way,Wedgewood,3245,2013,4,3,1,Detached,"$525,000","$505,000",0-.25 Acres,11,309,0.9505,"$455,132.00",No,1,2,3,3,NA,Cary,NC,place
-78.8838355,35.8071808,5009 Trembath Lane,Fryars Gate,3704,2014,4,3,1,Detached,"$517,640","$505,000",0-.25 Acres,9,0,0.98,"$475,606.00",Yes,1,3,1,1,NA,Cary,NC,highway
-78.9060636530586,35.8308249770201,3021 Bear Oak Lane,Amberly,3886,2008,4,4,1,Detached,"$519,900","$510,000",0-.25 Acres,11,327,0.9845,"$426,184.00",No,1,2,106,106,NA,Cary,NC,place
-78.861454458737,35.79232,109 Myers Farm Court,Berkeley,3946,1999,5,3,0,Detached,"$525,000","$510,000",.26-.5 Acres,12,520,0.9505,"$418,773.00",No,1,2,94,94,NA,Cary,NC,building
-78.8812692,35.8020259,969 Lemster Lane,Oaks at Sears Farm,3159,2016,5,4,1,Detached,"$507,772","$511,093",0-.25 Acres,11,0,0.984,$0.00,Yes,1,2,71,71,NA,Cary,NC,highway
-78.7823028798307,35.7184329936352,409 Crickentree Drive,Lochmere,4528,1996,6,4,1,Detached,"$515,000","$513,000",.26-.5 Acres,15,387,0.95,"$473,962.00",No,3,2,2,2,NA,Cary,NC,place
-78.760456,35.738782,101 Fox Briar Lane,Lochmere,3679,1993,4,3,1,Detached,"$520,000","$514,000",.51-.75 Acres,10,256,0.9549,"$452,317.00",No,1,2,13,13,NA,Cary,NC,place
-78.827646,35.7936620588323,108 Flying Hills Circle,Preston,3022,1992,4,3,0,Detached,"$539,900","$517,500",.51-.75 Acres,9,0,0.9505,"$687,986.00",No,1,2,8,8,NA,Cary,NC,place
-78.9066676867733,35.8454517039334,817 River Song Place,Stonewater,4197,2008,5,4,0,Detached,"$540,000","$520,000",0-.25 Acres,13,62,0.9845,"$477,407.00",No,1,2,313,257,NA,Cary,NC,place
-78.9149478854876,35.813663797287,122 Brookbank Hill Place,Cary Park,4265,2005,5,4,1,Detached,"$537,900","$520,000",0-.25 Acres,12,0,0.95,"$515,570.00",No,1,2,29,29,NA,Cary,NC,place
-78.7623574758764,35.7337159102256,306 Lochside Drive,Lochmere,3398,1988,4,3,1,Detached,"$520,000","$520,000",.26-.5 Acres,10,0,0.9845,"$456,248.00",No,1,2,2,2,NA,Cary,NC,place
-78.869355,35.818789,607 April Bloom Lane,Olde Carpenter,4238,2007,5,4,1,Detached,"$550,000","$520,000",0-.25 Acres,10,0,0.9845,"$621,595.00",No,1,2,10,10,NA,Cary,NC,place
-78.9057041382046,35.8296350598486,7554 McCrimmon Parkway,Amberly,3691,2007,4,3,1,Attached,"$535,000","$521,500",0-.25 Acres,9,84,0.9845,"$483,380.00",No,2,3,43,43,NA,Cary,NC,place
-78.8093198,35.7722466,224 Oakmere Drive,The Estates at Young Landing,3123,2016,5,2,1,Detached,"$522,400","$522,400",0-.25 Acres,10,0,0.98,$0.00,Yes,1,2,26,26,NA,Cary,NC,highway
-78.8000508979592,35.7001016326531,302 Allenhurst Place,Windermere,4605,2005,6,5,0,Detached,"$534,800","$534,800",.26-.5 Acres,11,0,1.14,"$509,376.00",No,1,3,161,161,NA,Cary,NC,place
-78.8013677068354,35.750022731173,604 Queensferry Road,MacGregor Downs,4271,1976,3,2,2,Detached,"$550,000","$535,000",.76-.99 Acres,9,0,0.9505,"$441,905.00",No,1,2,2,2,NA,Cary,NC,place
-78.9030478115235,35.8390510072893,612 Rye Ridge Road,Hortons Creek,3291,2011,5,4,0,Detached,"$550,000","$535,000",0-.25 Acres,10,968,0.9505,"$490,982.00",No,1,2,17,17,NA,Cary,NC,place
-78.8899881755235,35.8199898819645,302 Beacon Falls Court,Cameron Pond,3321,2006,4,3,1,Detached,"$539,500","$535,600",0-.25 Acres,10,735,0.9505,"$581,412.00",No,1,2,8,8,NA,Cary,NC,place
-78.763185337516,35.723807868886,213 Whisperwood Drive,Lochmere,3399,1992,4,2,1,Detached,"$539,900","$536,000",.26-.5 Acres,10,600,0.9505,"$531,452.00",No,1,3,3,3,NA,Cary,NC,place
-78.7894228545115,35.7039999703114,313 Mt Eden Place,deVintage,3105,2009,4,3,0,Detached,"$549,900","$540,000",0-.25 Acres,9,492,0.9845,"$507,807.00",No,1,2,22,22,NA,Cary,NC,place
-78.8015385375709,35.7409404690488,1119 Queensferry Road,MacGregor Downs,2926,1979,3,2,1,Detached,"$575,000","$540,000",.76-.99 Acres,10,0,0.9505,"$445,480.00",No,1,0,40,40,NA,Cary,NC,place
-78.9053135450889,35.8293795358082,7545 McCrimmon Parkway,Amberly,4021,2006,5,4,1,Detached,"$568,888","$545,000",0-.25 Acres,11,250,0.9845,"$448,990.00",No,1,2,66,66,NA,Cary,NC,place
-78.8633024952128,35.7941967,410 Sir Walker Lane,Hadley Place,3278,2006,5,4,0,Detached,"$545,000","$545,000",.26-.5 Acres,11,918,0.97,"$500,778.00",No,1,3,3,3,NA,Cary,NC,building
-78.9128526425934,35.8305366484663,102 Arvind Oaks Circle,Carolina Preserve,4331,2006,4,4,1,Detached,"$549,900","$546,000",0-.25 Acres,11,611,0.9845,"$552,081.00",No,1,2,86,86,NA,Cary,NC,place
-78.9241251,35.8194649,1120 Queensdale Drive,Amberly,3256,2016,5,4,0,Detached,"$549,990","$549,990",.26-.5 Acres,11,0,0.98,$0.00,Yes,1,3,180,19,NA,Cary,NC,highway
-78.8333498,35.7671095,128 Brushy Lake Drive,The Estates at Westhigh,3595,2015,5,4,1,Detached,"$569,900","$550,000",0-.25 Acres,12,0,0.9845,"$530,119.00",No,1,2,257,62,NA,Cary,NC,highway
-78.79792,35.742113,200 Edinburgh Drive,MacGregor Downs,4888,1985,4,3,1,Attached,"$650,000","$550,000",0-.25 Acres,10,0,0.9845,"$680,817.00",No,2,2,319,144,NA,Cary,NC,place
-78.86767235,35.7936813,103 Ticonderoga Road,Somerset,3504,1998,4,3,1,Detached,"$558,000","$552,000",.26-.5 Acres,14,0,0.95,"$467,984.00",No,1,2,156,131,NA,Cary,NC,building
-78.9241251,35.8194649,1112 Queensdale Drive,Amberly,3480,2016,5,4,0,Detached,"$564,990","$554,000",.26-.5 Acres,10,0,0.98,"$616,958.00",Yes,1,3,110,110,NA,Cary,NC,highway
-78.8537652085575,35.7928488600235,525 Hickorywood Boulevard,Riggsbee Farm,3799,2002,5,4,0,Detached,"$565,900","$555,000",.26-.5 Acres,11,0,0.9845,"$502,654.00",No,1,2,32,32,NA,Cary,NC,place
-78.8142150666617,35.7472720579743,407 Versailles Drive,MacGregor West,3622,1993,4,3,1,Detached,"$575,000","$555,000",.26-.5 Acres,10,0,0.9505,"$584,481.00",No,1,2,51,51,NA,Cary,NC,place
-78.7895907179736,35.7987243807932,114 Buckhurst Drive,Buckhurst West,3399,2003,4,3,2,Detached,"$550,000","$556,000",.26-.5 Acres,10,0,0.9505,"$523,984.00",No,1,2,2,2,NA,Cary,NC,place
-78.8994318,35.7902928,328 Karpen Lane,Toscana,4006,2012,4,3,1,Detached,"$575,000","$559,000",.26-.5 Acres,11,0,0.9845,"$539,091.00",No,1,3,39,39,NA,Cary,NC,building
