X,Y,,Pics,MLS #,Status,SubArea,Address,Subdivisio,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property T,List Price,Sold Price,Acres,# of Rooms,Total Othe,Tax Rate,Tax Value,New Constr,Fireplace,Garage,Cumulative,Days On Ma,Closing Da,Geocode Qu,City,State,addrtype,addrlocat
-78.8992449,35.743977,515,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2057251/0/60/45/499104abb1cbc378214b54fc69cae5d7/2/2f94fc51d9bb9e38f9a18ce1f1da2af0/2057251.JPG,2057251,CLOSED,015/B,111 Kellyridge Drive,Abbington,2628,1999,4,2,1,Detached,"$415,000","$420,000",.26-.5 Acres,9,0,0.874,"$374,389.00",No,1,2,1,1,4/29/2016,1.01,NA,Apex,NC,street_address
-78.852141,35.7418389,516,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2014472/0/60/45/7ba4373d9f701649df79e00b61b22861/2/8cc2a279bb9d9fc50ecbfba11366a81d/2014472.JPG,2014472,CLOSED,015/C,1264 Magnolia Row Trail,Magnolia Walk,3105,2015,5,4,0,Detached,"$398,800","$421,810",0-.25 Acres,11,0,0.968,$0.00,Yes,0,2,107,107,2/22/2016,1.06,NA,Apex,NC,street_address
-78.859556,35.7437619,517,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2063092/0/60/45/314b450324ad184f0563662ca1251420/2/089d3bc2868ee9eab4f9aa54f8a4c854/2063092.JPG,2063092,CLOSED,015/C,1008 Swandon Court,Haddon Hall,3197,2008,4,3,1,Detached,"$419,900","$422,000",0-.25 Acres,9,240,1.0045,"$392,168.00",No,1,2,6,6,6/16/2016,1.01,NA,Apex,NC,street_address
-78.88163,35.752753,518,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2069168/0/60/45/bcfc5ade26d977d3d6852d8c6ed8653b/2/8a672d376f041c6df0e5c7f12eb1caf8/2069168.JPG,2069168,CLOSED,010/A,1700 Walden Meadow Drive,Walden Creek,3587,1996,4,2,1,Detached,"$425,000","$423,000",.26-.5 Acres,11,0,1.0045,"$386,363.00",No,1,2,8,8,7/21/2016,1,NA,Apex,NC,street_address
-78.89871,35.744143,519,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2062969/0/60/45/1791cd5bd47458bd52fef29a7d24a628/2/becda43c3c9d614b9bde9162f09147d6/2062969.JPG,2062969,CLOSED,015/C,102 Avoncroft Court,Abbington,2807,2002,4,2,1,Detached,"$424,900","$423,900",0-.25 Acres,10,0,1,"$397,956.00",No,1,2,37,37,7/6/2016,1,NA,Apex,NC,street_address
-78.869135,35.728293,520,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2048089/0/60/45/e1382b08a8fe6884f8e27a6d02281378/2/8d01a0745b5fdaadc61c4187f785996e/2048089.JPG,2048089,CLOSED,015/B,1105 Bexley Hills Bend,Whitehall Manor,3141,2016,4,3,0,Detached,"$424,900","$424,900",0-.25 Acres,9,0,1.0045,$0.00,Yes,1,2,3,3,3/4/2016,1,NA,Apex,NC,street_address
-78.84713,35.743283,521,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2068939/0/60/45/a8277b35d30d282a40ead483b779423b/2/acfc2f35d4c378b901aa72c2d1e1dc9a/2068939.JPG,2068939,CLOSED,015/C,1025 Branch Line Lane,The Villages of Apex,2765,2014,3,2,1,Detached,"$425,000","$425,000",0-.25 Acres,9,200,1,"$380,517.00",No,1,2,69,69,9/2/2016,1,NA,Apex,NC,street_address
-78.859259,35.744233,522,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2068515/0/60/45/3ab8376e42b1e611d786693f91e79ce6/2/da9172ae1700cfc2cd053907a80ca923/2068515.JPG,2068515,CLOSED,015/C,1007 Swandon Court,Haddon Hall,3400,1999,5,3,0,Detached,"$439,900","$425,000",.26-.5 Acres,11,0,1.0045,"$387,237.00",No,1,2,12,12,6/29/2016,0.97,NA,Apex,NC,street_address
-78.8645546,35.7134809,523,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2072900/0/60/45/b71adb168264fb0e19b0f3cf11775f91/2/1c8a578a623b5eeaba7b120f1a54ca11/2072900.JPG,2072900,CLOSED,015/A,1517 Salem Village Drive,Salem Village,2496,2012,3,2,1,Detached,"$434,990","$425,000",0-.25 Acres,8,0,0.924,"$370,728.00",Yes,1,2,97,97,11/8/2016,0.98,NA,Apex,NC,street_address
-78.863658,35.764082,524,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2093357/0/60/45/45a6044a9766880073e8e521eb1af623/2/9ceed5ec05e04e04e5edc682eb58d386/2093357.JPG,2093357,CLOSED,010/A,1221 Hill Hollow Way,Sutton Place,2943,2008,5,3,0,Detached,"$425,000","$425,000",0-.25 Acres,9,0,1.0045,"$374,138.00",No,1,2,17,17,12/12/2016,1,NA,Apex,NC,street_address
-78.83437,35.737497,525,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2093010/0/60/45/82a068a0f96e5401aeb330c3c7395e66/2/bf3ce4ce952a3d95104802ab59dcb101/2093010.JPG,2093010,CLOSED,015/C,4011 New Yarmouth Way,Shepherds Vineyard,3200,1994,4,2,1,Detached,"$419,900","$425,000",.26-.5 Acres,11,319,0.98,"$322,267.00",No,1,2,3,3,11/18/2016,1.01,NA,Apex,NC,street_address
-78.857787,35.743144,526,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2056686/0/60/45/89dde9720cfec0c4250098f70b4ed19c/2/73c6f68c8dc8e72080dc89989ffb5635/2056686.JPG,2056686,CLOSED,015/C,804 Brittley Way,Haddon Hall,3116,2006,5,3,0,Detached,"$425,000","$426,000",.26-.5 Acres,10,360,0.878,"$376,276.00",No,1,2,2,2,5/26/2016,1,NA,Apex,NC,street_address
-78.858065,35.736418,527,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2076284/0/60/45/88aef3d5e74adf4703b66c7591d14a33/2/a7dae102a050b0a6f5d356d94b66cb4b/2076284.JPG,2076284,CLOSED,015/C,406 Fairview Road,Dogwood Acres,2725,1960,4,3,0,Detached,"$449,000","$429,000",.51-.75 Acres,11,0,1.0045,"$227,504.00",No,2,0,8,8,10/28/2016,0.96,NA,Apex,NC,street_address
-78.879024,35.741422,528,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2059871/0/60/45/39ac8a4ccf151850b4379ec9a76b8eca/2/f15951e47eda0d9f87f5c7cea814f98c/2059871.JPG,2059871,CLOSED,015/B,1111 Fairfax Woods Drive,Beckett Crossing,4645,1998,5,3,1,Detached,"$438,000","$430,000",.26-.5 Acres,12,60,1.0045,"$388,975.00",No,1,2,11,11,6/15/2016,0.98,NA,Apex,NC,street_address
-78.857391,35.742669,530,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2031605/0/60/45/9bb3f5471cb4c2045d5a48acdaa33483/2/e52c460d7c1214ad04038964d8a4e13b/2031605.JPG,2031605,CLOSED,015/C,1008 Rushden Way,Haddon Hall,3618,2005,5,4,0,Detached,"$439,900","$432,000",.26-.5 Acres,12,100,1.078,"$374,710.00",No,1,2,125,125,3/11/2016,0.98,NA,Apex,NC,street_address
-78.904141,35.741644,531,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2055229/0/60/45/dba25d44bb85f87a256c563338933ff8/2/d0b25e2cd4b4cbdaec0cc17ad29e14f1/2055229.JPG,2055229,CLOSED,015/B,405 Chanticlair Drive,Abbington,3242,1999,4,2,1,Detached,"$440,000","$432,000",.26-.5 Acres,10,103,1.002,"$420,000.00",No,1,2,13,13,5/16/2016,0.98,NA,Apex,NC,street_address
-78.863889,35.7648129,532,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2046330/0/60/45/be0a094f485c38d18c836050ebf56234/2/2bde7c6ab54682a65b6196b5fadb9861/2046330.JPG,2046330,CLOSED,010/A,1205 Hill Hollow Way,Sutton Place,3620,2007,5,3,0,Detached,"$439,000","$432,000",0-.25 Acres,10,1054,0.9,"$405,988.00",No,1,2,10,10,3/10/2016,0.98,NA,Apex,NC,street_address
-78.8698451,35.7134055,533,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2039921/0/60/45/2ef074bfb240c3b86876503c3b5e457b/2/11f68d9253497676364dd05186bbb444/2039921.JPG,2039921,CLOSED,015/A,1886 Flint Valley Lane,Salem Village,3098,2015,4,4,0,Detached,"$432,463","$433,018",0-.25 Acres,9,0,0.92,$0.00,Yes,1,2,49,49,5/5/2016,1,NA,Apex,NC,street_address
-78.876726,35.741046,534,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2040551/0/60/45/045ad3b9645c48ea6e3516b2162a0d77/2/338431245c2f4e969cf8711a0304c005/2040551.JPG,2040551,CLOSED,015/B,1204 Argus Court,Beckett Crossing,4659,1999,6,4,0,Detached,"$450,000","$435,000",.26-.5 Acres,13,0,1.0045,"$418,030.00",No,1,2,14,14,4/28/2016,0.97,NA,Apex,NC,street_address
-78.8566843,35.7451262,535,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2034648/0/60/45/92b90664d6a7b47f207b28c48299fec8/2/f2b8a870c47a940d0f9fc1b377212753/2034648.JPG,2034648,CLOSED,015/C,1011 Rexhill Court,Haddon Hall,3608,2003,4,2,1,Detached,"$459,900","$435,000",.26-.5 Acres,10,0,0.968,"$392,900.00",No,1,2,69,69,2/12/2016,0.95,NA,Apex,NC,premise
-78.9073223,35.7040992,536,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2023985/0/60/45/a5e3daa9b630a4b1d8dff693cc0b968f/2/d988d4201484f094fa4b19b7b43633c2/2023985.JPG,2023985,CLOSED,015/B,2232 Madison Creek Drive,Madison,2725,2015,4,3,1,Detached,"$435,000","$435,000",0-.25 Acres,8,310,1,$0.00,Yes,1,2,215,215,4/28/2016,1,NA,Apex,NC,route
-78.897949,35.744857,537,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2060250/0/60/45/f7265bd394d89d91fc9a757fe3a27093/2/bcaabe660358df7663ba3fd8096705ff/2060250.JPG,2060250,CLOSED,015/B,104 Chantilly Court,Abbington,2636,1999,4,2,1,Detached,"$424,900","$435,000",.26-.5 Acres,11,462,1.0045,"$382,376.00",No,1,2,3,3,6/1/2016,1.02,NA,Apex,NC,street_address
-78.885885,35.729951,538,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2062184/0/60/45/cdbce69e222c90519882415c0dfc672a/2/097c9788471f8e74d6d01b96ef8ab238/2062184.JPG,2062184,CLOSED,015/B,204 Cedar Wynd Drive,Scotts Mill,2963,2000,4,3,1,Detached,"$435,000","$435,000",.26-.5 Acres,17,0,0.9625,"$389,422.00",No,1,2,2,2,5/16/2016,1,NA,Apex,NC,street_address
-78.872888,35.735326,539,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2069457/0/60/45/d64c01656adcaf1ed5bcbc87fbdf8759/2/f275aeb2344da061e9b437e3cdd07c97/2069457.JPG,2069457,CLOSED,015/B,1132 Capitata Crossing,Dogwood Ridge,3055,2002,4,3,1,Detached,"$435,000","$435,000",.26-.5 Acres,11,1537,1.0045,"$415,830.00",No,1,4,2,2,6/24/2016,1,NA,Apex,NC,street_address
-78.8655557,35.7165291,540,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2077757/0/60/45/047eda02872c743601f93c00125f5d40/2/3e3ba840b7c85cee0b16709e38da62e2/2077757.JPG,2077757,CLOSED,017/C,1713 Bodwin Lane,Salem Village,3297,2015,4,3,1,Detached,"$435,000","$435,000",0-.25 Acres,7,0,0.9805,"$418,601.00",No,1,2,44,44,10/7/2016,1,NA,Apex,NC,route
-78.8699854,35.7130512,541,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2056877/0/60/45/58bdff659ad641ab0eaa60b0cae54cb6/2/def9cf12db9ed2d334757a974746b7b7/2056877.JPG,2056877,CLOSED,015/A,1894 Flint Valley Lane,Salem Village,3098,2016,4,4,0,Detached,"$435,930","$435,930",0-.25 Acres,10,0,0.92,$0.00,Yes,1,2,0,0,3/29/2016,1,NA,Apex,NC,street_address
-78.852141,35.7418389,542,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2024321/0/60/45/2ef250c6d6b067356a5312c3b77761a8/2/46ac429c7e1b733913ce21d2a7d279fc/2024321.JPG,2024321,CLOSED,015/C,1259 Magnolia Row Trail,Magnolia Walk,3160,2015,5,4,0,Detached,"$434,900","$435,970",0-.25 Acres,11,0,0.968,$0.00,Yes,0,2,131,131,3/4/2016,1,NA,Apex,NC,street_address
-78.8691639,35.7131681,543,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2036036/0/60/45/f880bb1eb8b0cd53ae813daaf359a54d/2/35f028749c7a91f8826dc71032ccce42/2036036.JPG,2036036,CLOSED,015/A,1682 Padstone Drive,Salem Village,3366,2016,5,3,0,Detached,"$439,900","$435,985",0-.25 Acres,9,0,0.92,$0.00,Yes,1,2,206,206,6/24/2016,0.99,NA,Apex,NC,street_address
-78.844228,35.743595,544,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2043041/0/60/45/f8440e35e2b88a29a990fcacb15fb262/2/ea7e162bf4d88fe896927ae7db4bbe74/2043041.JPG,2043041,CLOSED,015/C,1048 Tender Drive,The Villages of Apex,3028,2008,3,2,1,Detached,"$443,999","$437,500",0-.25 Acres,10,106,1.004,"$392,146.00",No,1,2,109,35,3/28/2016,0.99,NA,Apex,NC,street_address
-78.8691825,35.7170303,545,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2058573/0/60/45/2a1fc4c682734b1936c32925894b57e5/2/8df131bd91a69f60bfd24be80dba8ee3/2058573.JPG,2058573,CLOSED,015/A,1791 Flint Valley Lane,Salem Village,3098,2016,4,4,0,Detached,"$414,130","$437,727",0-.25 Acres,10,0,0.92,$0.00,Yes,1,2,0,0,11/22/2016,1.06,NA,Apex,NC,street_address
-78.9206969,35.7244176,546,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2062834/0/60/45/9eabdb8ef7e5aa9aaee4f0b260a9c5f9/2/37b629b3d63bb8af6caa144e2186be48/2062834.JPG,2062834,CLOSED,015/B,2812 Lemnos Drive,Arcadia Ridge,2670,2016,3,2,1,Detached,"$438,798","$438,797",0-.25 Acres,8,0,1,$0.00,Yes,1,2,0,0,9/30/2016,1,NA,Apex,NC,street_address
-78.862178,35.746524,547,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2045122/0/60/45/68aca9d2485c85f246c38b7a8bec17fa/2/4adc3ebf49facc6f40d820f06b4d4f95/2045122.JPG,2045122,CLOSED,015/C,1817 Abby Knoll Drive,Haddon Hall,4517,2000,5,3,1,Detached,"$445,000","$438,800",0-.25 Acres,13,184,0.96,"$417,324.00",No,1,2,97,97,7/15/2016,0.99,NA,Apex,NC,street_address
-78.8690748,35.7138755,548,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2036539/0/60/45/99f2ef03ea397a2989e5415a281cf841/2/41d0dd87de21686c2f049990cd6b0571/2036539.JPG,2036539,CLOSED,015/A,1871 Flint Valley Lane,Salem Village,2813,2016,5,3,0,Detached,"$439,009","$439,024",0-.25 Acres,9,0,0.92,$0.00,Yes,1,2,108,108,4/18/2016,1,NA,Apex,NC,street_address
-78.89739,35.739095,549,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2049955/0/60/45/8d1f5db24b40a15333869ca18cc66dc1/2/e28bc2347fd1bd1336977b07792ae470/2049955.JPG,2049955,CLOSED,015/B,223 Wendhurst Court,Abbington,3001,2002,4,2,1,Detached,"$439,900","$439,900",.26-.5 Acres,10,700,1.004,"$417,119.00",No,1,2,0,0,3/30/2016,1,NA,Apex,NC,street_address
-78.859438,35.7349,550,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2047743/0/60/45/2b988df01217d5fccb5aa03a7fb01a22/2/dbcce269a4b8874eb0007c913a5242c4/2047743.JPG,2047743,CLOSED,015/C,709 Hunter Street,Not in a Subdivision,3148,1965,4,3,1,Detached,"$454,000","$440,000",1-2.9 Acres,10,0,0.924,"$366,805.00",No,1,2,6,6,3/19/2016,0.97,NA,Apex,NC,street_address
-78.9067145,35.7702833,551,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2055500/0/60/45/2de5b6237ed92af740c1e8a83c9608bc/2/1d6addf705732a3ea7faef29e2d9e158/2055500.JPG,2055500,CLOSED,010/B,2501 Beckwith Road,White Oak Creek,2230,2016,2,2,0,Detached,"$440,715","$440,715",.26-.5 Acres,7,0,1.0045,$0.00,Yes,0,2,0,0,4/4/2016,1,NA,Apex,NC,route
-78.8645269,35.7134816,552,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2072898/0/60/45/d748345ffc910d970051854f151b84a8/2/daf37f357e6cf98c741c94c394d32a71/2072898.JPG,2072898,CLOSED,015/A,1521 Salem Village Drive,Salem Village,3098,2012,4,4,0,Detached,"$449,990","$443,000",0-.25 Acres,10,0,0.92,"$401,719.00",No,1,2,18,18,8/22/2016,0.98,NA,Apex,NC,street_address
-78.9073223,35.7040992,553,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2024137/0/60/45/b132b4fc57e279c8d5a263c6ca5d9ace/2/cfce9f9f5704d14e8ea60896bb63ce98/2024137.JPG,2024137,CLOSED,015/B,2220 Madison Creek Drive,Madison,2850,2015,4,3,0,Detached,"$450,000","$445,000",0-.25 Acres,9,0,1,$0.00,Yes,1,2,317,317,9/29/2016,0.99,NA,Apex,NC,route
-78.9073223,35.7040992,554,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2023558/0/60/45/e81d7c16c1e0398035ab1d0858608eac/2/08095d20737de31f66189f900a0884e4/2023558.JPG,2023558,CLOSED,015/B,2224 Madison Creek Drive,Madison,2675,2015,3,2,1,Detached,"$445,000","$445,000",0-.25 Acres,8,678,1,$0.00,Yes,1,2,252,252,6/15/2016,1,NA,Apex,NC,route
-78.9206969,35.7244176,555,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2101124/0/60/45/e2f50f65d3a2aa3de7246b8229c9426b/2/58a2233a444b4a9b93b44a6476627ac1/2101124.JPG,2101124,CLOSED,015/B,2856 Lemnos Drive,Arcadia Ridge,3034,2016,4,2,1,Detached,"$445,027","$445,027",0-.25 Acres,10,0,1,$0.00,Yes,0,2,1,1,12/2/2016,1,NA,Apex,NC,street_address
-78.901527,35.741204,556,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2059362/0/60/45/59c8e71e7fa1a99f890f292823d9ed37/2/120560e4e1be933db4dddd9881987de1/2059362.JPG,2059362,CLOSED,015/B,104 Chilcott Lane,Abbington,3204,2000,5,4,1,Detached,"$459,999","$445,990",.26-.5 Acres,11,500,1.009,"$440,028.00",No,1,2,58,58,7/15/2016,0.97,NA,Apex,NC,street_address
-78.866138,35.763921,557,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2084088/0/60/45/bc4a49286cdad0b531a228e65e9dd196/2/97ca38695de85aeb17dc6368e51493d6/2084088.JPG,2084088,CLOSED,010/A,2016 Patapsco Drive,Sutton Place,4053,2006,5,4,0,Detached,"$449,000","$447,000",0-.25 Acres,11,421,1.0045,"$415,470.00",No,1,2,109,109,1/11/2017,1,NA,Apex,NC,street_address
-78.900848,35.74406,559,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2048587/0/60/45/9956be90a280137bc699a4b4682698fe/2/97d297b139768d68217d37e189e4076d/2048587.JPG,2048587,CLOSED,015/B,112 Lyndenbury Drive,Abbington,3007,1998,4,3,1,Detached,"$459,000","$450,000",.26-.5 Acres,10,0,1.002,"$434,523.00",No,1,2,17,17,6/16/2016,0.98,NA,Apex,NC,street_address
-78.8644023,35.7134777,560,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2085401/0/60/45/67a1c50860267d8d5a72538b6d7b392d/2/82d1851b2b5a540d8a9b0499ca631bbd/2085401.JPG,2085401,CLOSED,015/A,1539 Salem Village Drive,Salem Village,3521,2012,5,4,0,Detached,"$464,900","$450,000",0-.25 Acres,11,0,0.9805,"$404,386.00",No,1,2,92,92,12/28/2016,0.97,NA,Apex,NC,street_address
-78.831934,35.7598171,562,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2011611/0/60/45/16332fe3c86bded5924205d300b5d404/2/e58f5408586c883f58c8ad073f464bc6/2011611.JPG,2011611,CLOSED,015/A,851 Dotson Way,The Trace,2853,2015,4,3,0,Detached,"$419,700","$450,860",0-.25 Acres,9,697,0.968,"$419,700.00",Yes,1,2,55,55,3/10/2016,1.07,NA,Apex,NC,street_address
-78.896172,35.738419,563,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2076646/0/60/45/7bb0f2a5ab83680c4d292f0281954755/2/2ec81b6e0cd6f8f762f0fcf5d4de0c91/2076646.JPG,2076646,CLOSED,015/C,520 Kellyridge Drive,Abbington,3864,2005,5,4,0,Detached,"$450,000","$454,000",.26-.5 Acres,12,0,0.01,"$470,501.00",No,1,2,139,80,10/28/2016,1.01,NA,Apex,NC,street_address
-78.900606,35.743812,564,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2074161/0/60/45/ff7bfa327020ba8223201a3e821d1b23/2/93e9e27878ad0815c31a8ab6a6bcd75d/2074161.JPG,2074161,CLOSED,015/B,303 Chanticlair Drive,Abbington,3273,2000,4,2,1,Detached,"$454,900","$455,000",.26-.5 Acres,10,596,1,"$417,835.00",No,1,2,3,3,7/27/2016,1,NA,Apex,NC,street_address
-78.885822,35.753062,565,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2082565/0/60/45/92dfcbb3f346983c534dc2f03db9c4cd/2/39b05a081856f1a0ebd063eb7ab75404/2082565.JPG,2082565,CLOSED,010/A,2516 Walden Woods Drive,Walden Creek,3100,2002,4,3,1,Detached,"$450,000","$455,000",.26-.5 Acres,10,1100,0.9805,"$429,792.00",No,1,2,1,1,9/15/2016,1.01,NA,Apex,NC,street_address
-78.845221,35.743665,566,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2079161/0/60/45/58f6be605eadd8f407a134331028325e/2/08b35adfae858d00a1979dc2b0b5175c/2079161.JPG,2079161,CLOSED,015/C,1063 Windy,The Villages of Apex,3000,2013,4,3,0,Detached,"$459,900","$455,000",0-.25 Acres,10,0,0.99,"$414,306.00",No,1,2,5,5,9/22/2016,0.99,NA,Apex,NC,street_address
-78.872969,35.733266,567,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2066779/0/60/45/e1018709b0d66046b711195ea3a1a5bb/2/b47c2d7cf71f571e156d64dae79b40d2/2066779.JPG,2066779,CLOSED,015/B,1106 Red Sunset Drive,Dogwood Ridge,2997,2000,4,3,1,Detached,"$445,000","$455,000",.26-.5 Acres,9,2476,1.0045,"$382,167.00",No,1,2,2,2,6/30/2016,1.02,NA,Apex,NC,street_address
-78.9073223,35.7040992,568,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2024107/0/60/45/205cf3e0d130692e678edb5425e28a80/2/94bb96a79fb579974cc12eea3d990ee0/2024107.JPG,2024107,CLOSED,015/B,2228 Madison Creek Drive,Madison,2850,2015,4,3,1,Detached,"$455,000","$455,000",0-.25 Acres,9,613,1,$0.00,Yes,1,2,199,199,4/5/2016,1,NA,Apex,NC,route
-78.8521109,35.76504,569,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2044547/0/60/45/404f5c090e8b2517ec6aa2e9d187904d/2/caab13cb95a0afdf8bada71b9be8fd62/2044547.JPG,2044547,CLOSED,010/B,105 Kenneth Ridge Court,TJ Howell,2469,1984,3,3,0,Detached,"$475,000","$455,000",1-2.9 Acres,7,800,0.67,"$371,470.00",No,1,2,10,10,3/28/2016,0.96,NA,Apex,NC,street_address
-78.8317845,35.7594231,570,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2063999/0/60/45/41cc93316efdfdefabc8fe50ad906063/2/438c7964b6860316aa4b2f1db06589bd/2063999.JPG,2063999,CLOSED,015/A,831 Dotson Way,The Trace,2702,2016,4,2,1,Detached,"$415,700","$455,650",0-.25 Acres,9,800,1.0045,"$415,700.00",Yes,1,2,88,88,12/2/2016,1.1,NA,Apex,NC,street_address
-78.86191,35.746545,571,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2077936/0/60/45/48e369700ff51ec83dd0ab31c7a395dc/2/99556403eed0c9f471336ff358ba30b7/2077936.JPG,2077936,CLOSED,015/C,1815 Abby Knoll Drive,Haddon Hall,3275,2000,4,2,1,Detached,"$459,900","$457,000",0-.25 Acres,10,500,0.98,"$334,678.00",No,1,2,18,18,8/22/2016,0.99,NA,Apex,NC,street_address
-78.9198442,35.7246019,574,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2090497/0/60/45/e61d836ca57ced9c9ea34598a5c3ecd1/2/99671fb6bcec4e6496f8e6293cbbbfba/2090497.JPG,2090497,CLOSED,015/B,1513 Thassos Drive,Arcadia Ridge,3476,2016,5,4,1,Detached,"$459,900","$459,900",0-.25 Acres,11,0,1,$0.00,Yes,1,2,75,75,2/6/2017,1,NA,Apex,NC,street_address
-78.896941,35.741102,575,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2071539/0/60/45/6dd8671a3140105ec82b25391cbd414c/2/1a7fd10ab873189e05060d620fa424da/2071539.JPG,2071539,CLOSED,015/B,105 Rayanne Court,Abbington,2732,2002,4,2,1,Detached,"$454,900","$460,000",.26-.5 Acres,10,0,1.0045,"$394,198.00",No,1,2,4,4,7/15/2016,1.01,NA,Apex,NC,street_address
-78.859043,35.739467,577,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/1975534/0/60/45/96ac9c1db8cfe4a28f875fe7d7299e73/2/2a76bf46701eb36eadf050d29d280730/1975534.JPG,1975534,CLOSED,015/C,202 Kings Castle Drive,Haddon Hall,3434,2007,5,4,0,Detached,"$449,000","$460,000",0-.25 Acres,10,2500,0.968,"$517,977.00",No,1,2,271,271,3/4/2016,1.02,NA,Apex,NC,street_address
-78.9073223,35.7040992,578,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2025752/0/60/45/2da97a492b8f9bb3d1eb2197758945e3/2/a1587d9844dca273c3c031eaa631a599/2025752.JPG,2025752,CLOSED,015/B,2240 Madison Creek Drive,Madison,2750,2015,3,3,0,Detached,"$460,000","$460,000",0-.25 Acres,9,650,1,$0.00,Yes,1,2,183,183,4/11/2016,1,NA,Apex,NC,route
