X,Y,Pics,MLS #,Status,SubArea,Address,Subdivisio,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property T,List Price,Sold Price,Acres,# of Rooms,Total Othe,Tax Rate,Tax Value,New Constr,Fireplace,Garage,Cumulative,Days On Ma,Closing Da,Geocode Qu,city,state,addrtype,addrlocat
-78.8467677,35.74826,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2034933/0/60/45/6dd1e12e95d141f63732e55c242e30a1/2/f2eba89e1c411f3a49492617a7a380e1/2034933.JPG,2034933,CLOSED,015/C,1184 Boxcar Way,The Villages of Apex,1830.0,2016,3,2,1,Attached,"$248,585","$248,725",0-.25 Acres,7,0.0,1.0045,$0.00,Yes,0,2,97,97,9/9/2016,1.0,NA,Apex,NC,highway
-78.9081859823646,35.72268355,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2097778/0/60/45/4852497207f9637d2b27633c40a7e4f2/2/c481247ed959bd1a7ddd2a35c0dc5efd/2097778.JPG,2097778,CLOSED,015/B,117 Saddle River Road,Hollands Crossing,1659.0,1998,3,2,0,Detached,"$249,900","$249,900",0-.25 Acres,7,0.0,1.01,"$226,240.00",No,1,2,19,19,1/31/2017,1.0,NA,Apex,NC,building
-78.9114940828352,35.72645805,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2085086/0/60/45/4bfe61d04fac401ebd5fe145458c5e41/2/3455f50ff5cb1aa16f47b0b229fed506/2085086.JPG,2085086,CLOSED,015/B,202 Quisisana,Hollands Crossing,1750.0,1997,4,2,1,Detached,"$247,000","$250,000",0-.25 Acres,6,0.0,1.004,"$233,171.00",No,1,2,12,12,10/7/2016,1.01,NA,Apex,NC,building
-78.903809775197,35.730429412572,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2089520/0/60/45/ea8a9b93a62f33ae03a5ed5d59ae7148/2/8e7a89696e31675b58de681f91f91c93/2089520.JPG,2089520,CLOSED,015/B,208 Kelly West Drive,Kelly West,1745.0,2000,4,2,1,Detached,"$255,000","$250,000",.26-.5 Acres,8,0.0,1.0045,"$261,581.00",No,1,2,3,3,10/10/2016,0.98,NA,Apex,NC,place
-78.8904953669954,35.7262354635731,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2084365/0/60/45/74bb4571bd31a8bbb47c8076b8ccf509/2/d9b1ee5466c9616abcb5ec4cc3922efb/2084365.JPG,2084365,CLOSED,015/B,1909 KELLY GLEN Drive,Kelly Glen,1705.0,1996,3,2,1,Detached,"$249,900","$250,000",.26-.5 Acres,7,0.0,1.0045,"$209,343.00",No,1,1,2,2,10/3/2016,1.0,NA,Apex,NC,place
-78.8464918442651,35.7443219992459,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2100064/0/60/45/7f9afa42a6b5ce04cd0c271ac5c07ed8/2/aef1feebf3dc5979254edc67162bed4c/2100064.JPG,2100064,CLOSED,015/C,958 Ambergate Station,The Villages of Apex,1837.0,2012,3,3,1,Attached,"$245,000","$250,000",0-.25 Acres,6,0.0,0.875,"$211,610.00",No,1,0,7,7,12/30/2016,1.02,NA,Apex,NC,place
-78.8508906089658,35.7391599315797,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2089743/0/60/45/9b3140e5165b55e8ede27969279ad4b6/2/dc0d76d0886b7343be6a709bdba9fe36/2089743.JPG,2089743,CLOSED,015/C,102 Beech Hollow Place,Salem Oaks,1449.0,1998,3,2,0,Detached,"$264,000","$250,550",0-.25 Acres,6,0.0,0.98,"$213,676.00",No,1,1,10,10,11/1/2016,0.95,NA,Apex,NC,place
-78.8794899013802,35.7509085584264,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2103589/0/60/45/ff58bae4d3de60545b4a992442ce746e/2/a44d5459c787386606694ba2b74c82e6/2103589.JPG,2103589,CLOSED,010/A,2026 White Pond Court,Walden Townes,1887.0,2001,3,2,1,Attached,"$245,000","$251,000",0-.25 Acres,11,0.0,0.9805,"$213,253.00",No,1,1,2,2,2/16/2017,1.02,NA,Apex,NC,place
-78.860568589766,35.7218329774328,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2057212/0/60/45/508fd470b31295c75c4dca1254e46e88/2/15a2df7f254ad44c3ab7143df4263f43/2057212.JPG,2057212,CLOSED,015/B,740 S Salem Street,Not in a Subdivision,1278.0,1956,3,1,0,Detached,"$249,900","$251,900",1-2.9 Acres,5,0.0,0.07,"$284,319.00",No,0,0,50,50,9/22/2016,1.01,NA,Apex,NC,place
-78.8742942461543,35.7280729538661,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2096675/0/60/45/2b4ce3632323b0aafb81b133fa75454c/2/afd0f87c3edd2683fc575fe63d574da3/2096675.JPG,2096675,CLOSED,015/B,1208 TOWN SIDE Drive,Scotts Mill,1910.0,2004,4,2,1,Detached,"$259,900","$252,000",0-.25 Acres,8,0.0,0.98,"$229,055.00",No,1,0,23,23,12/8/2016,0.97,NA,Apex,NC,place
-78.866039,35.732554,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2093538/0/60/45/b5027c0ee26cbfd190c60ca242568828/2/29f2d5f38f63d4f5e0e668c21b4c8835/2093538.JPG,2093538,CLOSED,015/B,715 Midsummer Lane,Amherst,2071.0,1996,3,2,1,Detached,"$253,900","$254,900",0-.25 Acres,8,0.0,0.98,"$241,639.00",No,1,2,9,9,12/28/2016,1.0,NA,Apex,NC,place
-78.898311818775,35.7200469750185,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2096369/0/60/45/e3f387c33299968de0648bd82f9804e0/2/beb8dece75f9492f6b5e22261ef9e755/2096369.JPG,2096369,CLOSED,015/B,2106 Jerimouth Drive,Crocketts Ridge,1766.0,1999,3,2,1,Detached,"$249,900","$256,000",0-.25 Acres,7,0.0,0.9805,"$233,608.00",No,1,1,51,12,12/14/2016,1.02,NA,Apex,NC,place
-78.8428142412067,35.7312933573736,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2099207/0/60/45/d86fa08ca5e3ea2ee529a68adebcfbb4/2/d7bfa25cf9ece2e16a2ed65b620dfda7/2099207.JPG,2099207,CLOSED,015/C,405 N Tunstall Avenue,The Villages of Apex,1948.0,2015,3,2,1,Attached,"$259,900","$257,500",0-.25 Acres,8,0.0,0.968,"$241,446.00",No,0,2,1,1,12/28/2016,0.99,NA,Apex,NC,place
-78.8482561147576,35.7202711418882,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2098886/0/60/45/4c2e22fba32bb894d26d6dcc172bb60a/2/02ba566bc38f497c38fd4e50029f5ea2/2098886.JPG,2098886,CLOSED,015/A,304 Grand Helton Court,Perry Farms,2324.0,1993,3,2,1,Detached,"$255,900","$258,500",0-.25 Acres,10,327.0,1.0045,"$220,388.00",No,1,1,3,3,12/28/2016,1.01,NA,Apex,NC,place
-78.8750379,35.726003,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2045789/0/60/45/0febeefb202043e5713817e2d17c81cf/2/f1e72803576d867bec697c1da0f48d21/2045789.JPG,2045789,CLOSED,015/B,455 Village Commons Lane,Scotts Mill,1745.0,2016,3,3,1,Attached,"$248,574","$260,000",0-.25 Acres,8,0.0,1.004,$0.00,Yes,0,1,18,18,9/9/2016,1.05,NA,Apex,NC,highway
-78.8972814489796,35.7367213673469,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2094135/0/60/45/bfc23996adcfa764bc66d8a312a064ea/2/b67f1952379b521fd43fe550f9d35815/2094135.JPG,2094135,CLOSED,015/B,5017 Sunny Creek Lane,Creekside Commons,1692.0,2007,3,2,1,Detached,"$262,500","$260,000",0-.25 Acres,7,0.0,0.9805,"$204,973.00",No,1,2,14,14,11/29/2016,0.99,NA,Apex,NC,place
-78.8678961002274,35.7414339155547,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2091850/0/60/45/528354ff7e20a16a91f796514fab1863/2/51090bbdf75dc5d376b1c55802e9fab5/2091850.JPG,2091850,CLOSED,015/C,1205 Haywards Heath Lane,The Glen,2499.0,2008,3,3,1,Attached,"$245,000","$260,000",0-.25 Acres,8,0.0,0.98,"$220,217.00",No,0,1,2,2,11/15/2016,1.06,NA,Apex,NC,place
-78.8302652949768,35.7424252423854,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2085388/0/60/45/644607b40b437d580c61bbb08a13b711/2/1927f95e906859c9d0672b14b8945f5f/2085388.JPG,2085388,CLOSED,015/C,1203 Chimney Hill Drive,Shepherds Vineyard,1933.0,1987,3,2,1,Detached,"$259,000","$260,000",0-.25 Acres,7,0.0,1.0045,"$270,426.00",No,1,1,5,5,12/21/2016,1.0,NA,Apex,NC,place
-78.9018203664817,35.7300333214572,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2089917/0/60/45/a1d7420414ec284aaa9c619b42ccb7b9/2/3e20e74f1e0992e4c3c441b7be1c43af/2089917.JPG,2089917,CLOSED,015/B,211 Chapel Valley Lane,Kelly West,1785.0,2001,3,2,1,Detached,"$264,900","$260,000",0-.25 Acres,10,0.0,1.0045,"$235,229.00",No,1,2,59,59,1/10/2017,0.98,NA,Apex,NC,place
-78.9110908826455,35.7217037,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2100215/0/60/45/588bf49c907e592dc6ad3499dc269f20/2/794ed4e102b986fd0667b79d20af699d/2100215.JPG,2100215,CLOSED,015/B,409 Blushing Rose Way,Hollands Crossing,1674.0,1997,3,2,1,Detached,"$298,000","$260,000",0-.25 Acres,7,584.0,1.0045,"$230,838.00",No,1,1,35,35,2/7/2017,0.87,NA,Apex,NC,building
-78.8874923182753,35.7268803069818,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2087998/0/60/45/b44ea50a0cba684fdf1fbc683ccd38b2/2/cc83acef863d3567dcad41cb4ba129fe/2087998.JPG,2087998,CLOSED,015/B,205 Country Valley Court,Scotts Mill,1752.0,2001,3,2,1,Detached,"$250,000","$262,000",0-.25 Acres,6,0.0,0.98,"$267,739.00",No,1,1,2,2,9/30/2016,1.05,NA,Apex,NC,place
-78.86743539051,35.7415466654998,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2106293/0/60/45/5556d7f039916e048c89681abae4f1c5/2/28dbeab1a98cf86e20aacccf698d1ca2/2106293.JPG,2106293,CLOSED,015/C,1204 Haywards Heath Lane,Haddon Hall,2425.0,2009,3,3,0,Attached,"$260,000","$262,000",0-.25 Acres,9,0.0,0.989,"$218,832.00",No,0,1,2,2,2/24/2017,1.01,NA,Apex,NC,place
-78.908369026721,35.7279999,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2085375/0/60/45/1dd055e8f463ed68ad7f2191b8df0941/2/565929e8e0ae309cdfab62be74022cef/2085375.JPG,2085375,CLOSED,015/B,205 Grassy Point Road,Hollands Crossing,2089.0,2000,4,2,1,Detached,"$269,900","$262,000",0-.25 Acres,9,0.0,0.98,"$245,268.00",No,1,2,29,29,10/28/2016,0.97,NA,Apex,NC,building
-78.8823483928713,35.7263334158416,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2085325/0/60/45/866bc29524763444e71ae9f17ef7fae5/2/560f16078ed0c82ddd6781137e730a61/2085325.JPG,2085325,CLOSED,015/B,310 Skinny Pine Court,Scotts Mill,1503.0,1998,3,2,1,Detached,"$259,900","$265,000",.26-.5 Acres,7,1503.0,0.98,"$244,651.00",No,1,1,4,4,9/16/2016,1.02,NA,Apex,NC,place
-78.89829354585,35.720068316679,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2082715/0/60/45/6858b5cec6e3a9885dcb36534d7ad3fe/2/be750a07d423967fd3123c26c09bfd09/2082715.JPG,2082715,CLOSED,015/B,2104 Jerimouth Drive,Crocketts Ridge,1945.0,1999,3,2,1,Detached,"$269,000","$265,000",0-.25 Acres,8,0.0,0.9805,"$239,476.00",No,1,1,33,33,10/6/2016,0.99,NA,Apex,NC,place
-78.819236754685,35.7261027276713,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2086477/0/60/45/0260e61956adc6f738d60493195f549d/2/63d50ce48dac06754f3ddb37537fe2a1/2086477.JPG,2086477,CLOSED,015/C,2103 Cannonford Court,Waterford Green,1873.0,1996,4,2,1,Detached,"$267,500","$267,500",0-.25 Acres,8,579.0,0.99,"$245,745.00",No,1,1,4,4,9/30/2016,1.0,NA,Apex,NC,place
-78.8603194772651,35.737158262976,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2069421/0/60/45/561124e34c8284d3abccd5c9e1f051c9/2/a12346827c34a0d7d5d115c7a9a81edc/2069421.JPG,2069421,CLOSED,015/C,505 Gablefield Lane,Hunter Valley,1928.0,1993,3,2,1,Detached,"$269,900","$267,500",.26-.5 Acres,9,0.0,1.0045,"$248,520.00",No,1,2,55,55,9/30/2016,0.99,NA,Apex,NC,place
-78.881966,35.726177,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2080155/0/60/45/c9f7173e91b224d1b907098126a19d23/2/9172cd7ea93a7f8974b8a75578e2eb51/2080155.JPG,2080155,CLOSED,015/B,302 Pine Nut Lane,Scotts Mill,1689.0,1999,3,2,1,Detached,"$275,000","$268,000",0-.25 Acres,6,0.0,0.98,"$235,101.00",No,1,1,51,11,9/19/2016,0.97,NA,Apex,NC,place
-78.8824986075704,35.7274770030232,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2094633/0/60/45/fda0dc3c3875d67bdba8479b455cd052/2/ffd6f682742abc9c4025d2e96b181c50/2094633.JPG,2094633,CLOSED,015/B,319 Pine Nut Lane,Scotts Mill,1617.0,2001,3,2,1,Detached,"$268,000","$268,000",0-.25 Acres,7,0.0,0.9805,"$228,377.00",No,1,1,3,3,11/29/2016,1.0,NA,Apex,NC,place
-78.850703,35.738906,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2086772/0/60/45/cb5fa796f043c522c27c28fee568d7fb/2/5353dbcc5d70b1f3e1802bdf42573215/2086772.JPG,2086772,CLOSED,015/C,212 Abbey Oak Lane,Salem Oaks,1580.0,1998,3,2,1,Detached,"$250,000","$269,000",0-.25 Acres,6,0.0,0.9805,"$218,590.00",No,1,1,3,3,10/4/2016,1.08,NA,Apex,NC,place
-78.8443448904878,35.7280811365051,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2092528/0/60/45/f064cda809f24a3a2710b609769aa8b5/2/5a749bbe21be82ac228cff02a23ba7d2/2092528.JPG,2092528,CLOSED,015/C,107 N Tunstall Avenue,Not in a Subdivision,1420.0,1930,3,2,0,Detached,"$289,000","$270,000",.26-.5 Acres,6,0.0,0.9805,"$220,335.00",No,2,0,12,12,2/1/2017,0.93,NA,Apex,NC,place
-78.8198560816327,35.7401713469388,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2070571/0/60/45/42b48e3ec1a325cc5286954054e5dbe4/2/cf33ff155b5c77c28963d90f2b1e18d5/2070571.JPG,2070571,CLOSED,015/C,1005 Bray Court,Buckingham,2318.0,1996,4,2,1,Detached,"$275,000","$271,000",.26-.5 Acres,7,588.0,1.0045,"$235,743.00",No,1,0,27,27,9/8/2016,0.99,NA,Apex,NC,place
-78.9109818014457,35.7225275,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083575/0/60/45/50f439e4be46ebea9357aa4a683ecfd8/2/a74a332d948fcf93a24fd9ea4d5321db/2083575.JPG,2083575,CLOSED,015/B,610 Kinship Lane,Hollands Crossing,1808.0,2001,4,2,0,Detached,"$269,900","$272,000",0-.25 Acres,7,0.0,0.9805,"$235,017.00",No,1,2,6,6,9/29/2016,1.01,NA,Apex,NC,building
-78.8434169820525,35.732035124559,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2085344/0/60/45/a233a22811a5f8a29d934e6b457e6176/2/68e3d1b2aa87f96b74417abf8bb41701/2085344.JPG,2085344,CLOSED,015/C,548 Old Mill Village Drive,Old Mill Village,2085.0,2008,3,3,1,Attached,"$274,000","$274,000",0-.25 Acres,6,555.0,1.0045,"$218,337.00",No,1,2,3,3,10/14/2016,1.0,NA,Apex,NC,place
-78.8361967791166,35.7291348887034,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2074108/0/60/45/b8ca9c9e3341dd7ba69861d3b155777a/2/7c666ee415e6a01be42e4b0e075bff78/2074108.JPG,2074108,CLOSED,015/C,305 Satinwood Drive,Surrey Meadows,1920.0,1996,4,2,1,Detached,"$279,900","$274,500",.26-.5 Acres,7,0.0,1.15,"$255,699.00",No,1,2,86,86,10/26/2016,0.98,NA,Apex,NC,place
-78.9059407751395,35.72401205,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2108206/0/60/45/eb4c55630d88dac0737b531327ceacb7/2/74846361e3abf49d434fe7962c225d4e/2108206.JPG,2108206,CLOSED,015/B,106 Kinship Lane,Hollands Crossing,1814.0,1999,4,2,0,Detached,"$269,900","$275,000",.26-.5 Acres,9,0.0,0.9805,"$239,924.00",No,1,2,5,5,3/2/2017,1.02,NA,Apex,NC,building
-78.8428166206034,35.7312881786868,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2100618/0/60/45/91c7868a644ad14cc6088f834456f8d6/2/4dd4a6d07f807ab17166f385a9c59c01/2100618.JPG,2100618,CLOSED,015/C,403 N Tunstall Avenue,The Villages of Apex,2049.0,2014,4,3,1,Attached,"$275,000","$275,000",0-.25 Acres,6,0.0,0.97,"$242,848.00",No,0,2,0,0,1/18/2017,1.0,NA,Apex,NC,place
-78.8428879201505,35.7316420075373,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2104287/0/60/45/bf80aacb4105e377f4d3faa037518993/2/b786d67e36ed46161647134eaf6c54bd/2104287.JPG,2104287,CLOSED,015/C,511 Old Mill Village Drive,Old Mill Village,1909.0,2014,3,2,1,Attached,"$275,000","$275,000",0-.25 Acres,6,0.0,0.9805,"$232,511.00",No,0,2,7,7,2/14/2017,1.0,NA,Apex,NC,place
-78.856149,35.739156,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2087244/0/60/45/e972b0dae8daefded7e59a2e5bf5fede/2/6936afaca99164add0bf12e8fd098086/2087244.JPG,2087244,CLOSED,015/C,601 Hillcrest Road,Not in a Subdivision,2001.0,1974,4,2,1,Detached,"$285,000","$275,900",.51-.75 Acres,10,412.0,0.98,"$282,608.00",No,2,2,7,7,10/21/2016,0.97,NA,Apex,NC,place
-78.9032910786016,35.7286092859293,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2097462/0/60/45/0c5dddbea7b417f933b0a301104de35c/2/eed2719a2a60d0fc53ce8b1e802293b9/2097462.JPG,2097462,CLOSED,015/B,302 Kelly West Drive,Kelly West,1802.0,2002,4,2,1,Detached,"$272,000","$276,500",0-.25 Acres,8,0.0,0.9805,"$235,535.00",No,1,2,2,2,12/15/2016,1.02,NA,Apex,NC,place
-78.9099924452569,35.7280243,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2102479/0/60/45/865881d082fc706edcdbb8302e185145/2/dd89c27e169710e82a1922fa111b5d08/2102479.JPG,2102479,CLOSED,015/B,103 Alice Court,Hollands Crossing,1810.0,1997,3,2,0,Detached,"$275,000","$277,000",0-.25 Acres,9,0.0,0.9625,"$233,261.00",No,1,2,3,3,1/24/2017,1.01,NA,Apex,NC,building
-78.908017588459,35.7343314840943,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2075090/0/60/45/8d3aa65ec30b0c47f33051c73dfd5e7c/2/e3df9d08ecc58a6e555576eff75e00f0/2075090.JPG,2075090,CLOSED,015/B,4028 Winecott Drive,Woodridge,1946.0,1999,4,2,1,Detached,"$287,500","$277,000",0-.25 Acres,8,108.0,0.94,"$268,756.00",No,1,2,98,98,12/13/2016,0.96,NA,Apex,NC,place
-78.849178429348,35.7390865341581,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2081270/0/60/45/f3e037d9d924aab0be3b76408d5f3a81/2/013e3e89374d73ff285989fe454c6dd6/2081270.JPG,2081270,CLOSED,015/C,107 Tracey Creek Court,Salem Oaks,2029.0,1998,4,2,1,Detached,"$285,000","$278,000",0-.25 Acres,8,0.0,0.9805,"$240,944.00",No,1,1,34,34,10/21/2016,0.98,NA,Apex,NC,place
-78.8727119545399,35.726007638435,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2084303/0/60/45/ba5a75c88fb00322838e3b59312f7715/2/53616dc84cf317573280605d8b292bc8/2084303.JPG,2084303,CLOSED,015/B,102 Homegate Circle,Green at Scotts Mill,1677.0,2004,3,2,1,Detached,"$278,000","$278,000",0-.25 Acres,6,0.0,0.968,"$247,070.00",No,0,2,18,18,9/19/2016,1.0,NA,Apex,NC,place
-78.8516328626296,35.7241514898092,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2105680/0/60/45/65d148f7aa02ea0ed505e0c0ac0f7037/2/021ee494eabece272401860fd7fc334e/2105680.JPG,2105680,CLOSED,015/C,512 S Hughes Street,Not in a Subdivision,1753.0,1954,3,2,0,Detached,"$289,500","$279,000",.51-.75 Acres,6,1528.0,0.94,"$183,662.00",No,1,2,34,2,2/28/2017,0.96,NA,Apex,NC,place
-78.8656829,35.7604504,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2094155/0/60/45/f2226748c2a5a0f1ae5315f10e175878/2/f28bd97b9e425b7cb86a853485ad853b/2094155.JPG,2094155,CLOSED,010/A,2451 Castleburg Drive,Charleston Village,1971.0,1998,4,2,1,Detached,"$279,900","$279,900",0-.25 Acres,8,0.0,1.004,"$247,759.00",No,1,2,5,5,12/20/2016,1.0,NA,Apex,NC,building
-78.8467677,35.74826,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2044392/0/60/45/34c947a0633d44a32eb876a2c3026916/2/5711eeb1f1482c3c840d67f7383a2a5c/2044392.JPG,2044392,CLOSED,015/C,1105 Boxcar Way,The Villages of Apex,2428.0,2016,3,2,1,Attached,"$275,774","$279,974",0-.25 Acres,7,0.0,1.0045,$0.00,Yes,0,1,13,13,10/20/2016,1.02,NA,Apex,NC,highway
-78.9094838186496,35.7310791434718,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2069402/0/60/45/35b5a9bd0c12ee2fb55a6926ab0d91ee/2/2b286c40932182051b5d6642aeb92262/2069402.JPG,2069402,CLOSED,015/B,1004 Starita Court,Woodridge,2144.0,1998,3,2,1,Detached,"$285,700","$280,000",.26-.5 Acres,9,0.0,1.0045,"$268,389.00",No,1,2,161,161,1/3/2017,0.98,NA,Apex,NC,place
-78.8451286538462,35.7457386153846,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2099087/0/60/45/0106e1ea05754eaa89ba293b2c5ebcee/2/5b2e88f7da55a4f36666f7b3f617646e/2099087.JPG,2099087,CLOSED,015/C,931 Shoofly Path,The Villages of Apex,2063.0,2014,4,3,1,Attached,"$280,000","$280,000",0-.25 Acres,8,646.0,0.9805,"$259,720.00",No,1,2,33,33,2/13/2017,1.0,NA,Apex,NC,place
-78.8718074492107,35.7270443378016,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2089078/0/60/45/476df0dfb79afe369498bbf11f8e59d9/2/5ccbbf69fc70b2f8243724cd868eb940/2089078.JPG,2089078,CLOSED,015/B,218 Homegate Circle,Scotts Mill,1738.0,2003,3,2,1,Detached,"$285,000","$280,500",0-.25 Acres,7,0.0,0.988,"$255,390.00",No,1,2,23,23,10/31/2016,0.98,NA,Apex,NC,place
-78.8451457307692,35.7453509230769,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083563/0/60/45/b3e72ba1a04d123af59a90c9af3a8cc9/2/c066ff78a9aa6256a8e08a0dbb94dcd1/2083563.JPG,2083563,CLOSED,015/C,907 Shoofly Path,The Villages of Apex,2100.0,2015,3,3,1,Attached,"$279,900","$281,000",0-.25 Acres,6,0.0,0.9805,"$266,483.00",No,1,0,6,6,9/30/2016,1.0,NA,Apex,NC,place
-78.8467677,35.74826,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2034929/0/60/45/4fe6ba9d2084ef6cd5a29a189c2ed70e/2/b69025708011a18bf005b5c1fa251aac/2034929.JPG,2034929,CLOSED,015/C,1188 Boxcar Way,The Villages of Apex,1985.0,2016,3,2,1,Attached,"$276,585","$281,930",0-.25 Acres,6,0.0,1.0045,$0.00,Yes,0,2,11,11,9/12/2016,1.02,NA,Apex,NC,highway
-78.8986287959184,35.7168741836735,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2094718/0/60/45/c8062613171aef0709981cfab648347d/2/33e6a95cdfea0a795654abdde7ae688f/2094718.JPG,2094718,CLOSED,015/B,2407 Brasstown Lane,Crocketts Ridge,1974.0,2001,3,2,1,Detached,"$279,900","$282,000",0-.25 Acres,8,442.0,0.874,"$248,470.00",No,1,2,2,2,12/7/2016,1.01,NA,Apex,NC,place
-78.8275401637528,35.7279113240089,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2106135/0/60/45/0c55cf8c04572f6935a7cfce72ca5ac5/2/f707e33a87102eeceb9a6b9ae6c5c72e/2106135.JPG,2106135,CLOSED,015/C,210 Tobacco Leaf Lane,Seagroves Farm,2161.0,2008,3,2,1,Attached,"$286,000","$283,000",0-.25 Acres,8,0.0,0.9805,"$238,188.00",No,1,2,5,5,2/8/2017,0.99,NA,Apex,NC,place
-78.863240260547,35.7324319094232,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2096804/0/60/45/63cf8b98ac3cfb2e7e4357eb258d80c3/2/8fcb959cbb4e363c8b11bb37ba3fd889/2096804.JPG,2096804,CLOSED,015/B,606 N Coalport Drive,Amherst,2190.0,1995,4,2,1,Detached,"$292,000","$284,500",.26-.5 Acres,9,0.0,0.97,"$252,095.00",No,1,1,48,48,1/25/2017,0.97,NA,Apex,NC,place
-78.8822009226978,35.7580170314954,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2082066/0/60/45/1231463ee239ea3140c90908b01cacc8/2/653ae092dcec7c0ed171e056acdfeaab/2082066.JPG,2082066,CLOSED,010/A,2403 Dial Drive,Walden Creek,1752.0,1998,3,2,0,Detached,"$285,000","$285,000",0-.25 Acres,7,66.0,0.9805,"$254,542.00",No,1,2,2,2,9/8/2016,1.0,NA,Apex,NC,place
-78.8467677,35.74826,http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2046610/0/60/45/2536a611f15352e5d252691813611880/2/dab3c0c12ea1d560165194d50e0df437/2046610.JPG,2046610,CLOSED,015/C,1101 Boxcar Way,The Villages of Apex,2428.0,2016,3,3,1,Attached,"$278,000","$286,460",0-.25 Acres,7,0.0,1.045,$0.00,Yes,0,2,31,31,10/21/2016,1.03,NA,Apex,NC,highway
